#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        VOLUME          
3500000         -43665.7908     -39714.6019     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
3600000         -43972.6310     -40021.4421     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
3700000         -43597.3224     -39646.1335     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
3800000         -42711.5178     -38760.3289     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
3900000         -43127.0022     -39175.8133     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4000000         -43502.6948     -39551.5059     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4100000         -43717.4154     -39766.2265     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4200000         -44076.3690     -40125.1800     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4300000         -43813.9363     -39862.7474     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4400000         -43080.5302     -39129.3413     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4500000         -43970.8878     -40019.6989     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4600000         -43750.4515     -39799.2626     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4700000         -43526.9826     -39575.7937     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4800000         -43704.8082     -39753.6193     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
4900000         -44298.1121     -40346.9232     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5000000         -43529.9119     -39578.7229     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5100000         -42952.3649     -39001.1760     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5200000         -43663.0803     -39711.8914     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5300000         -43560.1016     -39608.9127     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5400000         -43959.6363     -40008.4474     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5500000         -43256.1043     -39304.9153     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5600000         -43376.6431     -39425.4542     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5700000         -42965.8511     -39014.6622     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5800000         -44582.1126     -40630.9237     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
5900000         -43502.4110     -39551.2221     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6000000         -44359.9409     -40408.7520     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6100000         -43364.8573     -39413.6684     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6200000         -43539.5724     -39588.3835     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6300000         -43864.0424     -39912.8535     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6400000         -43314.1667     -39362.9777     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6500000         -43494.1714     -39542.9825     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6600000         -43585.2890     -39634.1001     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6700000         -43527.9746     -39576.7857     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6800000         -42533.1302     -38581.9413     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
6900000         -43937.0629     -39985.8740     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7000000         -43432.0795     -39480.8906     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7100000         -43778.8913     -39827.7024     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7200000         -42582.2675     -38631.0786     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7300000         -44165.6146     -40214.4257     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7400000         -43452.7297     -39501.5408     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7500000         -43460.8636     -39509.6747     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7600000         -43710.2820     -39759.0931     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7700000         -43506.5282     -39555.3393     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7800000         -43543.9244     -39592.7355     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
7900000         -43860.4149     -39909.2260     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8000000         -44359.2091     -40408.0202     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8100000         -43757.5637     -39806.3748     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8200000         -43908.0794     -39956.8904     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8300000         -43497.8400     -39546.6511     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8400000         -43307.4527     -39356.2637     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8500000         -43768.8319     -39817.6430     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8600000         -43113.1296     -39161.9407     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8700000         -44064.0630     -40112.8740     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8800000         -43194.1835     -39242.9945     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
8900000         -43602.5752     -39651.3863     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9000000         -43141.9253     -39190.7364     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9100000         -43367.1121     -39415.9232     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9200000         -43288.3775     -39337.1886     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9300000         -43885.2377     -39934.0488     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9400000         -44198.1862     -40246.9972     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9500000         -42786.7273     -38835.5384     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9600000         -43174.7469     -39223.5580     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9700000         -43804.7753     -39853.5864     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9800000         -43787.5619     -39836.3729     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
9900000         -44556.4450     -40605.2561     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10000000        -43915.7243     -39964.5354     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10100000        -43995.4452     -40044.2563     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10200000        -43767.1731     -39815.9842     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10300000        -43701.9351     -39750.7462     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10400000        -43757.5223     -39806.3334     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10500000        -43328.8444     -39377.6555     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10600000        -43964.0215     -40012.8326     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10700000        -44177.8575     -40226.6686     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10800000        -43768.2252     -39817.0363     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
10900000        -43425.6607     -39474.4717     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11000000        -44470.4827     -40519.2938     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11100000        -43303.8940     -39352.7051     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11200000        -43156.8681     -39205.6792     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11300000        -42970.8627     -39019.6738     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11400000        -43149.8747     -39198.6858     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11500000        -43714.0650     -39762.8761     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11600000        -44493.0187     -40541.8298     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11700000        -43601.3599     -39650.1710     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11800000        -43445.8505     -39494.6616     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
11900000        -43465.6738     -39514.4849     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12000000        -43484.3746     -39533.1857     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12100000        -43609.9063     -39658.7174     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12200000        -44734.0079     -40782.8190     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12300000        -43883.3855     -39932.1966     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12400000        -43432.1009     -39480.9120     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12500000        -43441.3354     -39490.1465     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12600000        -43703.6495     -39752.4606     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12700000        -43797.2986     -39846.1097     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12800000        -43894.4135     -39943.2246     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
12900000        -43327.3135     -39376.1246     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13000000        -43449.2172     -39498.0283     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13100000        -43482.8933     -39531.7044     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13200000        -43843.4689     -39892.2800     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13300000        -43345.4092     -39394.2203     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13400000        -44338.1259     -40386.9370     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13500000        -44359.7985     -40408.6096     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13600000        -42662.6255     -38711.4366     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13700000        -43503.9580     -39552.7691     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13800000        -43422.2054     -39471.0164     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
13900000        -43369.2238     -39418.0349     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14000000        -43763.1805     -39811.9916     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14100000        -43140.9854     -39189.7965     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14200000        -43595.2286     -39644.0397     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14300000        -43690.8943     -39739.7054     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14400000        -43749.0569     -39797.8680     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14500000        -43408.2314     -39457.0425     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14600000        -43574.6251     -39623.4362     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14700000        -42856.8099     -38905.6210     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14800000        -43645.5318     -39694.3429     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
14900000        -43654.8791     -39703.6902     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15000000        -43528.1672     -39576.9783     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15100000        -43601.2545     -39650.0656     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15200000        -43764.1272     -39812.9383     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15300000        -42365.3046     -38414.1157     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15400000        -43262.3222     -39311.1333     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15500000        -43331.7825     -39380.5936     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15600000        -43383.7886     -39432.5997     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15700000        -42747.8471     -38796.6582     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15800000        -42328.4065     -38377.2176     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
15900000        -43307.4852     -39356.2963     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16000000        -42663.9182     -38712.7293     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16100000        -43529.3817     -39578.1928     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16200000        -43523.1935     -39572.0046     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16300000        -43765.4417     -39814.2528     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16400000        -43967.5723     -40016.3834     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16500000        -43311.4072     -39360.2183     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16600000        -43242.6012     -39291.4122     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16700000        -43519.3518     -39568.1629     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16800000        -43392.7449     -39441.5560     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
16900000        -44093.6423     -40142.4534     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17000000        -43713.0822     -39761.8933     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17100000        -43650.7273     -39699.5384     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17200000        -43966.8281     -40015.6392     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17300000        -43570.2858     -39619.0969     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17400000        -43464.6300     -39513.4411     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17500000        -43443.1690     -39491.9801     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17600000        -44211.4773     -40260.2884     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17700000        -43710.9955     -39759.8066     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17800000        -43557.2622     -39606.0733     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
17900000        -43931.3919     -39980.2029     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18000000        -42804.4225     -38853.2336     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18100000        -44187.8707     -40236.6818     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18200000        -44347.6992     -40396.5103     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18300000        -43311.1460     -39359.9571     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18400000        -43570.9518     -39619.7629     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18500000        -43811.8605     -39860.6716     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18600000        -44042.8980     -40091.7091     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18700000        -44059.4833     -40108.2944     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18800000        -43005.4463     -39054.2574     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
18900000        -43306.9415     -39355.7525     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19000000        -42398.8138     -38447.6248     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19100000        -43668.1106     -39716.9217     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19200000        -43672.3522     -39721.1633     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19300000        -42831.0202     -38879.8313     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19400000        -43482.1208     -39530.9319     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19500000        -43859.5094     -39908.3205     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19600000        -43192.0830     -39240.8941     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19700000        -43276.2942     -39325.1053     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19800000        -44197.5357     -40246.3468     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
19900000        -43175.0179     -39223.8290     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
20000000        -43844.0188     -39892.8299     -3951.1889      0.0000          0.0000          0.0000          0.0000          0.0000          261.0000        0.0000          15625.0000      
